Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	operations-it-support-engineering	Support Engineer - Database Services	· 1+ years of experience working within a Linux Operating System· 1+ years plus of distributed system management experience· 1+ Years Experience troubleshooting network-related issues· Current, active US Government Security Clearance of Top Secret or above	· Experience scripting in one or more language (e.g. Bash, Python, Perl, Ruby)· Bachelor's Degree in IT related field or equivalency in related work experience· Experience operating large scale systems· Solid grasp of networking fundamentals· Experience in a 24/7 production environment· Knowledge of databases like MySQL, Oracle, SQLServer, or MongoDB· Strong ownership, urgency, and drive to launch and maintain services· Passion for providing a great customer experience· Excellent communication, prioritization, and analytical skills	https://www.amazon.jobs/en/jobs/1407815/support-engineer-database-services
Amazon	operations-it-support-engineering	Support Engineer - Database Services	· 1+ years of experience working within a Linux Operating System· 1+ years plus of distributed system management experience· 1+ Years Experience troubleshooting network-related issues· Current, active US Government Security Clearance of Top Secret or above	· Experience scripting in one or more language (e.g. Bash, Python, Perl, Ruby)· Bachelor's Degree in IT related field or equivalency in related work experience· Experience operating large scale systems· Solid grasp of networking fundamentals· Experience in a 24/7 production environment· Knowledge of databases like MySQL, Oracle, SQLServer, or MongoDB· Strong ownership, urgency, and drive to launch and maintain services· Passion for providing a great customer experience· Excellent communication, prioritization, and analytical skills	https://www.amazon.jobs/en/jobs/1407814/support-engineer-database-services
Amazon	operations-it-support-engineering	Systems Engineer	· 5+ years of Linux experience· 5+ years of systems engineering experience· 5+ years of systems management/administration automation experience· 3+ years of Agile methods and processes experience.· Current, active US Government Security Clearance of TS/SCI with Polygraph	Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and we host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.	https://www.amazon.jobs/en/jobs/1407778/systems-engineer
Amazon	operations-it-support-engineering	Systems Engineer	· 5+ years of Linux experience· 5+ years of systems engineering experience· 5+ years of systems management/administration automation experience· 3+ years of Agile methods and processes experience.· Current, active US Government Security Clearance of TS/SCI with Polygraph	Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and we host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.	https://www.amazon.jobs/en/jobs/1407777/systems-engineer
Amazon	operations-it-support-engineering	Optical Network Development Engineer	· A Bachelor's Degree in Computer Science or equivalent experience· 6+ years’ experience with the rollout of large DWDM networks and Optical network technologies· 3+ years’ experience with optical planning and modelling tools· 1+ year of professional development experience with Python or similar tool for network automation scripting	· · Excellent network analysis fundamentals and robust troubleshooting skills.· · Good working knowledge of IP networking fundamentals· · Strong Unix skills and the ability to script/program in a language are desirable.· · Knowledge of L2 switching and L3 routing is desirable· · Meets/exceeds Amazon’s leadership principles requirements for this role· · Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1407572/optical-network-development-engineer
Amazon	operations-it-support-engineering	Optical Deployment Engineer, Amazon Web Services	· A Bachelor's Degree in Computer Science or equivalent experience· 6+ years’ experience with the rollout of large DWDM networks and Optical network technologies· 3+ years’ experience with optical planning and modelling tools· 1+ year of professional development experience with Python or similar tool for network automation scripting	· · Excellent network analysis fundamentals and robust troubleshooting skills.· · Good working knowledge of IP networking fundamentals· · Strong Unix skills and the ability to script/program in a language are desirable.· · Knowledge of L2 switching and L3 routing is desirable· · Meets/exceeds Amazon’s leadership principles requirements for this role· · Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1407510/optical-deployment-engineer-amazon-web-services
Amazon	operations-it-support-engineering	Network Development Engineer	· Bachelor’s Degree in a technology related field or equivalent experience to a Bachelor's degree· 3+ years professional experience working in large scale networking environments.· Experience with internet routing protocols and concepts: TCP/IP, BGP, MPLS, ISIS and/or OSPF· Experience with network operating systems such as Cisco IOS and Junos.· Experience working in a Linux/Unix environment· Experience in automation via Bash/shell scripting and Perl/Python programming.	· Knowledge of network analysis fundamentals and robust troubleshooting skills; specifically, network performance analysis· Experience working with customers to diagnose a problem, and work toward resolution· Excellent verbal and written communication skills· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1406766/network-development-engineer
Amazon	operations-it-support-engineering	Security Support Engineer - AWS Security Operations Center (SOC)	· BA/BS in Cyber Security, Critical Infrastructure, Computer Science, MIS, Engineering, Enterprise Risk, Information Technology, Finance, or related field(s).· Extensive knowledge of security technology, risk assessment methodologies, policies, and processes.· Familiarity with cloud architecture/infrastructure and general networking principles· Experience in systems and/or network administration· 2-3 years' of experience with an enterprise wide security program.· 2-3 years' experience demonstrating high-level customer service skills· 3+ years' experience working in fast paced environments, and ability manage workload even during times of stress or escalated activity· Ability to work any shift within the 24/7 operation, including holidays and weekends and sit for prolonged periods	· Experience with cloud security operations in Amazon.com, AWS, and, assets globally (or like industry companies).· Experience demonstrating the ability to produce reports for senior managers, internal departments, and external stakeholders regarding cyber threats, cloud security, and infrastructure security as they affect operations and customers globally· Experience using automation to solve problems and reduce repetitive tasks· Understanding of scripting languages, such as PowerShell, Python, and/or shell scripts· Ability to independently collect, research, and analyze threat related information from a variety of sources to identify and evaluate risks, patterns and trends· Experience with My SQL, SQL, and ability to manipulate raw datasets into analytical outputs within MS Excel (or other).· Experience with experience configuring and modifying access control systems (ex: Lenel, Multi-Max, C-Cure, Honeywell, etc.)· Experience maintaining Microsoft Active Directory· Experience engaging in project management, tracking timelines, and participating in planning and executing tasks within project milestones.· Experience demonstrating the ability to produce reports for senior managers, internal departments, and external stakeholders regarding projects, risks, and initiatives.· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this roleAmazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1406617/security-support-engineer-aws-security-operations-center-soc
Amazon	operations-it-support-engineering	Technical Support Engineer	· Bachelor’s or Associates Degree in Information Technology, Systems Engineering, or related field or relevant work experience.· 3+ years of experience in Linux Systems Administration,· 3+ years of experience with web protocols and Linux/Unix tools· Should have analysis log and figure out the root cause of the problems.	· Work in shift, flexible to travel on demand basis.· Working knowledge in AWS technologies and infrastructure.	https://www.amazon.jobs/en/jobs/1406244/technical-support-engineer
Amazon	operations-it-support-engineering	Technical Support Engineer	· Bachelor’s or Associates Degree in Information Technology, Systems Engineering, or related field or relevant work experience.· 3+ years of experience in Linux Systems Administration,· 3+ years of experience with web protocols and Linux/Unix tools· Should have analysis log and figure out the root cause of the problems.	· Work in shift, flexible to travel on demand basis.· Working knowledge in AWS technologies and infrastructure.	https://www.amazon.jobs/en/jobs/1406243/technical-support-engineer
Amazon	operations-it-support-engineering	Planning & Solutions, Engineer NASC	· Bachelor’s degree in Engineering (any discipline) or foreign equivalent, OR a related field.· 3+ years of experience in the job offered or related occupation of Manufacturing/ Process/ Industrial Engineering, construction, or related.· Experience in managing development of complex sites for automation in logistics or manufacturing, or experience with product development in automotive, aerospace, automation equipment, or similar.· Familiarity with various 2D/3D modeling tools (SolidWorks, AutoCAD, or equivalent)	· MBA or Master’s Degree or other advanced degree in Mechanical/Industrial/Process Engineering or related field preferred· Entrepreneurial spirit, with track record for delivering results in fast-moving and demanding environments· Hands-on experience delivering results from Six Sigma, Lean Manufacturing, or equivalent methods into production operations· Proficiency with concepts like system architecture, optimization, system dynamics, system analysis, statistical analysis, reliability analysis, and decision making.· Possesses excellent business judgment, strong written and oral communication skills, and a practical, common sense approach to getting things done.· Experience with SQL.	https://www.amazon.jobs/en/jobs/1406026/planning-solutions-engineer-nasc
Amazon	operations-it-support-engineering	Data Center Operations Technician	· Bachelors Degree (BA or BS) in computer science or management or equivalent experience· 2+ years of Linux, UNIX administration· 2+ years troubleshooting Network installation and configuration· 2+ years triaging and repairing data center fiber optic cabling/systems and network hardwarePhysical Requirements (all physical requirements may be done with reasonable accommodations)· This position also has a physical component requiring the ability to lift & rack equipment up to 40lbs; it may require working in cramped spaces or in elevated locations while adhering to health & safety guidelines.	· Experience dealing with customers during problem resolution and operating efficiently under pressure.· Understanding of distributed and service oriented architectures.• Proven ability to manage customer expectations and resolve conflicts that balance client and company needs.• LEAN, Sigma and Operational Excellence knowledge and/or proficiency.Excellent knowledge of server hardware• Excellent knowledge of Linux, UNIX administration• Copper/Fiber Optic Testing/Cabling Standards.• Understanding of TCP/IP networks.• Proficiency with MS Office, MS Project, SQL.• Excellent prioritization and time management• 4+ years working in a data center operations environment.• Meets/exceeds Amazon’s leadership principles requirements for this role• Meets/exceeds Amazon’s functional/technical depth and complexity for this role• This role involves 60% travel, including some international travel. Candidate must be able to accommodate travel requirements.	https://www.amazon.jobs/en/jobs/1403993/data-center-operations-technician
Amazon	operations-it-support-engineering	Data Center Operations Technician	· Bachelors Degree (BA or BS) in computer science or management or equivalent experience· 2+ years of Linux, UNIX administration· 2+ years troubleshooting Network installation and configuration· 2+ years triaging and repairing data center fiber optic cabling/systems and network hardwarePhysical Requirements (all physical requirements may be done with reasonable accommodations)· This position also has a physical component requiring the ability to lift & rack equipment up to 40lbs; it may require working in cramped spaces or in elevated locations while adhering to health & safety guidelines.	· Experience dealing with customers during problem resolution and operating efficiently under pressure.· Understanding of distributed and service oriented architectures.• Proven ability to manage customer expectations and resolve conflicts that balance client and company needs.• LEAN, Sigma and Operational Excellence knowledge and/or proficiency.Excellent knowledge of server hardware• Excellent knowledge of Linux, UNIX administration• Copper/Fiber Optic Testing/Cabling Standards.• Understanding of TCP/IP networks.• Proficiency with MS Office, MS Project, SQL.• Excellent prioritization and time management• 4+ years working in a data center operations environment.• Meets/exceeds Amazon’s leadership principles requirements for this role• Meets/exceeds Amazon’s functional/technical depth and complexity for this role• This role involves 60% travel, including some international travel. Candidate must be able to accommodate travel requirements.	https://www.amazon.jobs/en/jobs/1403984/data-center-operations-technician
Amazon	operations-it-support-engineering	Data Center Operations Technician	· Bachelors Degree (BA or BS) in computer science or management or equivalent experience· 2+ years of Linux, UNIX administration· 2+ years troubleshooting Network installation and configuration· 2+ years triaging and repairing data center fiber optic cabling/systems and network hardwarePhysical Requirements (all physical requirements may be done with reasonable accommodations)· This position also has a physical component requiring the ability to lift & rack equipment up to 40lbs; it may require working in cramped spaces or in elevated locations while adhering to health & safety guidelines.	· Experience dealing with customers during problem resolution and operating efficiently under pressure.· Understanding of distributed and service oriented architectures.• Proven ability to manage customer expectations and resolve conflicts that balance client and company needs.• LEAN, Sigma and Operational Excellence knowledge and/or proficiency.Excellent knowledge of server hardware• Excellent knowledge of Linux, UNIX administration• Copper/Fiber Optic Testing/Cabling Standards.• Understanding of TCP/IP networks.• Proficiency with MS Office, MS Project, SQL.• Excellent prioritization and time management• 4+ years working in a data center operations environment.• Meets/exceeds Amazon’s leadership principles requirements for this role• Meets/exceeds Amazon’s functional/technical depth and complexity for this role• This role involves 60% travel, including some international travel. Candidate must be able to accommodate travel requirements.	https://www.amazon.jobs/en/jobs/1403972/data-center-operations-technician
Amazon	operations-it-support-engineering	Operations Program Manager	· Bachelor’s degree required in science, engineering, or management· Minimum of 3 years work experience in food production or retail· Experience of partnering closely with cross-function teams in Operations, Food Safety, Regulatory, Legal etc. and ability to influence key stakeholders without authority· Ability to develop SOPs, and create training programs to drive compliance at the ground level· Strong sense of ownership, urgency and bias for action· Excellent written and verbal communication skills· Ability to work effectively within tight deadlines in a fast-paced environment· Proven ability to manage multiple, competing priorities simultaneously	· MBA or Master’s degree in science, engineering, or management· 5+ years’ experience in food production or retail operations· Demonstrated ability to work in highly ambiguous situations and across organizational boundaries· Motivation to learn quickly, and pay high attention to details· Track record of taking ownership and driving results on large, cross-functional projectsAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1403505/operations-program-manager
Amazon	operations-it-support-engineering	Business Insights Manager	· 5+ years of relevant experience in business intelligence and data analysis· Demonstrated proficiency in one or more of the following methods - data analysis/visualization, financial modeling, statistical modeling· Experience with data analytics tools such as Quicksight, Salesforce, Tableau· MS Excel skills inclusive of advanced functions and VBA/macro-writing experience· Experience with SQL and manipulating large data sets in relational databases· Bachelor's degree or equivalent	· Excellent analytical, critical thinking, and problem-solving skills.· Ability to communicate technical information to both technical and non-technical stakeholders· Experience working within a high-growth, technology company· Master's degree· Tableau or other broadly used analytics tool certifications· Ability to distill, cater, and communicate complex analysis and insights to senior leaders, both verbally and in writing· Proven ability balance competing priorities, workloads, and tight timelines in a fast-paced, dynamic work environment· Proven ability to use hard data to back up assumptions and recommendations	https://www.amazon.jobs/en/jobs/1403502/business-insights-manager
Amazon	operations-it-support-engineering	Business Operations Manager	· 5+ year experience working in a Professional Services organization or other consulting industry.· Experience using Salesforce.com or comparable CRM.· Experience using Professional Services Automation (PSA) or equivalent to extract and analyze data. e.g. FinancialForce, OpenAir, ChangePoint.· 5+ years of Excel experience and the ability to conduct analysis of data and translate the results into actionable deliverables, messages, and presentations (Pivot Tables, Vlookups.)· Experience preparing and delivering state of the business documents and presentations.· Bachelor's degree or equivalent professional experience	· Master's Degree· Experience managing consultants in a post-sales delivery capacity· Proven experience optimizing processes for a professional services business.· Advanced Excel skills such as VBA/macros, Power Query, and Advanced Charting· Experience with Tableau, Quicksight, or PowerBI· Demonstrated ability to develop business analytics that help a professional services organization operate smoothly, with views that will meet the needs of other business partners (Finance, Sales Operations, Tax, etc.)· Demonstrated experience proactively recognizing a challenge or problem and working with a variety of teams and data sources to diagnose the problem and recommend solutions.	https://www.amazon.jobs/en/jobs/1403501/business-operations-manager
Amazon	operations-it-support-engineering	Business Operations Analyst	· 3+ years working in a project environment in a PMO or Project coordination role· Experience with Salesforce inputting, extracting and analyzing data and building dashboards· Ability to creating pivot tables and charts and using vlookup formulas in Excel	· Undergraduate degree· Experience managing professional services projects· Experience presenting business, project, and solution topics to audiences of different roles including technical experts, project managers, and line of business leaders· Ability to think strategically about business, product, and technical challenges.· Understanding of the value proposition of the public cloud· Demonstrated experience managing successful projects	https://www.amazon.jobs/en/jobs/1403500/business-operations-analyst
Amazon	operations-it-support-engineering	Catalog Specialist	· College degree or equivalent work experience preferred up to 2 years; or equivalent combination of education and experience.· Spanish language skills a must.· Diligent work ethic and attention to detail.· Excellent written and oral communication.· Familiarity with managing product flow in a digital supply chain – maximizing efficiency, reducing cycle time, maintaining quality, etc.· Strong technical aptitude and expertise with MS Windows, MS Office tools including MS-Excel. Experience with SQL a plus.· Team player with demonstrated capability to work in a cross-functional environment.· Ability to work with technical and non-technical business owners to get things done.· Able to diagnose technical issues on a variety of platforms and tools in order to address and troubleshoot chronic system problems.	· High level of music knowledge and a passion for all musical genres and sub genres.· Music industry experience a plus but not required.	https://www.amazon.jobs/en/jobs/1402934/catalog-specialist
Amazon	operations-it-support-engineering	Senior Manager System Development - FinTech	· Bachelor's or Master’s Degree in Electrical Engineering, Computer Science or equivalent· Fundamentals in computer science and RDBMS· 10+ years experience with hardware, firmware, and software, as well as their combined architecture· Hands on experience of 5+ years building scalable systems on a relational database, preferably Oracle ERP with high availability· Stakeholder empathy	· Record of hiring great team members and developing leaders· Communicates well with non-technical leaders and engineers· Authors roadmap documents, project plans, root cause analysis, and team development documents· Knowledge and operational experience with the design of server, storage, and/or infrastructure products· Thorough understanding of enterprise information systems· Ability to work collaboratively with cross-functional business and software development teams· Ability to prioritize multiple demands, scoping large efforts and negotiating timelines· Hands-on experience with Agile development methodologies· An understanding of AWS technologies (aws.amazon.com)	https://www.amazon.jobs/en/jobs/1402215/senior-manager-system-development-fintech
Amazon	operations-it-support-engineering	AWS Operations Manager	· Engineering, Computer Science, IT Degree or equivalent experience.· 7+ years’ experience in managing engineering teams in high-paced operations environment with 5+years as a senior manager with a track record of success.	· Hands on Technical experience in Security technologies· Technical experience in AWS services· Innovative-thinking balanced with a strong customer and quality focus· MBA or equivalent experience.· Experience handling large enterprise technical customer escalations· Exceptional people leadership and engagement skills and demonstrated ability to inspire and motive large teams of 25+· Project and program management experience in delivering key business outcomes · Strong record of driving projects to improve operations and support-related processes and the right technical support experience.Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1401965/aws-operations-manager
Amazon	operations-it-support-engineering	Manager, Network Engineering	· Bachelor Degree in Computer Science or relevant degree/experience· Minimum of 5+ years experience in technology roles and 3+ years in a Network or Systems Engineering management role· Past experience with network operations either as a manager or individual contributor· 3+ Years Experience communicating/presenting to senior leadership· 3+ Years Experience in building and managing a team of strong technical people· Past experience running teams of 8+	· 8+ years in a technology role and 4+ years in a management· Depth of experience creating and implementing high quality, high volume recruiting plans· Experience in building a vision for, planning, and implementing software automation initiatives· Working knowledge and experience of developing service operational metrics· In-depth knowledge of Networking (TCP/IP, BGP, Routing/Switching, Troubleshooting)· Experience representing your team/technical area to senior management· Experience in agile development· Experience in root cause analysis and error correction of operational events· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1400433/manager-network-engineering
