Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	research-science	Applied Scientist	· MS in Computer Science, strong knowledge of machine learning, and 5+ years of relevant experience in industry and/or academia OR PhD in Computer Science, Electrical Engineering, Mathematics, Statistics, or a related quantitative field and strong knowledge of machine learning.· 2 +/- years of experience using a broad set of supervised and unsupervised ML approaches and techniques ranging from Regression to Deep Neural Networks.· Proven track record of successfully applying ML-based solutions to complex problems in business, science, or engineering.· Ability to develop practical solutions to complex problems· Strong communication and collaboration skills· Proficiency in C/C++, python, and/or java	· PhD in Computer Science or Machine Learning, AI, Statistics, Electrical Engineering or equivalent;· More than 4 years of industrial/academic experience in building classification models· Ability to handle multiple competing priorities in a fast-paced environment· Significant peer reviewed scientific contributions in premier journals and conferences· Strong personal interest in learning, researching, and creating new technologies with high customer impact· Experience with defining research and development practices in an applied environment;· Proven track record in technically leading and mentoring scientists;· Superior verbal and written communication and presentation skills, ability to convey rigorous mathematical concepts and considerations to non-experts.· Strong fundamentals in problem solving, algorithm design and complexity analysis	https://www.amazon.jobs/en/jobs/1400316/applied-scientist
Amazon	research-science	NetZero Life Cycle Assessment Expert	· Masters degree in an LCA-related field.· Excellent communication skills, both written and oral with both technical and business leaders.· 10+ years conducting LCA-related consulting and/or applied research.· 5+ years experience in program management and/or consulting in the Sustainability field.· Experience using GaBi, SimaPro or other LCA software.· Strong analytical skills, and experience managing complex datasets using Excel, SQL and/or other software packages.· Passion for Sustainability.	· PhD in Environmental Science, Engineering or Related field.· Independently driven, resourceful, and able to deliver results with minimal direction.· Experience working with cross-functional teams.	https://www.amazon.jobs/en/jobs/1399329/netzero-life-cycle-assessment-expert
Amazon	research-science	Research Scientist	· MS degree +1-4 yrs experience or PhD in quantitative field· 2+ years of experience in applying statistics or machine learning to solve problems in a biological domain· 1+ yr experience with topics in ML such as Active Learning, Bayesian Optimization, or Generative models	· Ability to modify standard algorithms (e.g. change objectives, work-out the math and implement)· Track-record of having developed novel algorithms and scientific results, e.g. publications in high impact scientific journals (e.g., Science etc.) or conference proceedings (e.g., NeurIPS, ICML, etc.)· Serves on program committee at top academic conferences· 2+ years of experience in one or more areas in the life sciences· 2+ years of experience with deep learning toolkits such as MXNet, TensorFlow, or Torch	https://www.amazon.jobs/en/jobs/1398043/research-scientist
Amazon	research-science	Applied Scientist	· PhD (or MS degree + 4 years’ experience) in Machine Learning, Artificial Intelligence, Statistics, or a related discipline· 2+ years of experience in applying machine learning to solve problems in areas outside of ML· 2+ years of experience in software development in languages such as Python, R, C++, or Scala· Experience with topics in ML such as Deep Learning, Natural Language Processing, Transfer Learning, Bayesian Optimization, or Generative models	· Ability to modify standard algorithms (e.g. change objectives, work-out the math and implement)· Track-record of having developed novel algorithms and scientific results, e.g. publications in high impact scientific journals (e.g., Science etc.) or conference proceedings (e.g., NeurIPS, ICML, etc.)· Serves on program committee at top academic conferences· 2+ years of experience in one or more areas in the life sciences· 4+ years of experience in software development in languages, such as Python or C++· 4+ years of experience with deep learning toolkits such as MXNet, TensorFlow, or Torch	https://www.amazon.jobs/en/jobs/1398040/applied-scientist
Amazon	research-science	AWS Cryptography Applied Scientist	- Masters Degree in Mathematics, Computer Science or related field (or equivalent experience)- Working knowledge in a common development or testing language (C, Java, Python).	- Ph. D. in Mathematics, Computer Science or related field (or equivalent experience).- Experience with cloud computing environments. - Strong software development skills in a common development language (C, Java, Python).	https://www.amazon.jobs/en/jobs/1397432/aws-cryptography-applied-scientist
Amazon	research-science	Applied Cryptographer	· PhD in Computer Science or a closely related field· Expert knowledge of cryptography and, in particular, cryptographic-computing techniques (homomorphic encryption, secure multiparty computation, etc.)· Practical knowledge in one or more common development languages (C/C++, Java, Go, Rust, Python, etc.)· Good written and verbal communication skills.	· Basic knowledge of machine learning· 5+ years of industry experience	https://www.amazon.jobs/en/jobs/1397391/applied-cryptographer
Amazon	research-science	Applied Scientist II	· MS in in Mathematics, Statistics, Computer Science (Machine Learning), Electrical Engineering, Physics or a related quantitative field.· 3+ years of hands-on experience in predictive modeling.· Knowledge of Time Series Modeling.· Strong algorithm development experience.· Proficient in scripting languages such as Python, Scala, Spark and R.· Strong communication and data presentation skills.	The ideal candidate will have a PhD in Mathematics, Statistics, Computer Science (Machine Learning), Electrical Engineering, Physics or a related quantitative field, and 1+ years of relevant work experience, including:· Experience applying theoretical models in an applied environment.· Expertise in Time Series Modeling or Sequence Modeling.· Experience on a broad set of ML approaches and techniques, ranging from Recursive Neural Network (e.g., LSTMs), Seq2Seq, ARIMA, GARCH, NLP.· Knowledge of Probabilistic Modeling is an added plus.· Expert in at least one scripting language such as Python, Scala, or R.· Strong personal interest in learning, researching, and creating new technologies with high commercial impact.· Significant peer reviewed scientific contributions in relevant field.· Proven track in leading, mentoring and growing teams of scientists.	https://www.amazon.jobs/en/jobs/1394675/applied-scientist-ii
Amazon	research-science	Mixed Methods Researcher - WW Consumer HR	· 5+ years of experience conducting quantitative research in applied research settings.· MA/MS/PhD, human behavior related field (HCI, Psychology, Sociology, Information Science, Economics, Political Science, etc.).· Expert in quantitative research methods, experiment design, mix-methods, survey design & analysis, data visualization, and coding in relevant data tools like R, SQL, and Python.· Quantitative survey methodology training and experience including MaxDiff and Conjoint techniques.· Experience working with large-scale data in multi-method studies.· Knowledge of qualitative, design, and market research methods and approaches.	· Previous experience in a ML or data scientist role with a large technology company· Familiarity with Time Series Analysis and/or Predictive Modeling techniques· Prior well-established recognized academic experience, multiple publications in top-tier academic journals· Familiar with machine learning tools and data infrastructure in Amazon Web Service· Excellent written and verbal communication skills for both technical and non-technical audiences· Ability to engage business partners and stakeholders and solve an ambiguous business problems with appropriate choice of data science solutions· Able to work in a diverse team	https://www.amazon.jobs/en/jobs/1393474/mixed-methods-researcher-ww-consumer-hr
Amazon	research-science	Research Scientist	· PhD or Master's in I-O Psychology or related field· Proficiency with SQL and at least one scripting language (e.g., R, Python)· Excellent written and verbal communication skills for both technical and non-technical audiences· 3+ years of relevant experience in organizational research, consulting, and statistical analysis	· Experience working with cross-functional technical teams.· Flexibility to engage with an ambiguous, complex, and fast-paced work environment.· A passion for continuous learning and self-development.· Applied understanding of the elements and principles of predictive modeling.· Expertise with research design methodologies for experiments, quasi-experiments, and observational studies.· Experience with qualitative research.· Prior well-established recognized academic experience, such as multiple publications in top-tier academic journals.· Ability to engage business partners & stakeholders and solve an ambiguous business problems with appropriate choice of data science solutions.· Experience conducting scientific HR research in manufacturing, production, distribution, or related industries.· Deep understanding of societal systems of bias, and ability to apply this knowledge to invent, evolve, improve, and simplify business and HR processes.· Experience conducting research on a global scale.We believe passionately that employing a diverse workforce is central to our success and we make recruiting decisions based on your experience and skills. We welcome applications from all members of society irrespective of age, gender, disability, sexual orientation, race, religion or belief.	https://www.amazon.jobs/en/jobs/1391973/research-scientist
Amazon	research-science	Applied Scientist III	· PhD in Computer Science, Machine Learning, Operational Research, Statistics or a related quantitative field· 5+ years of practical experience applying ML to solve complex problems· 4+ years hands-on experience programming in R, Java, C#, C++ or other similar programming languages· Proficiency in algorithm and model development, model validation and model implementation for large-scale applications· Experience distilling customer requirements into problem definitions, dealing with ambiguity and competing objectives· Strong communication and data presentation skills	· 7+ years of relevant work experience· Extensive experience applying theoretical models in an applied environment· Strong fundamentals in problem solving, algorithm design and complexity analysis· Maintain an understanding of industry and technology trends in area of research.· Contribute to Amazon's Intellectual Property through patents and/or external publications.· Understand business context to decisions made within and across groups.· Strong personal interest in learning, researching, and creating new technologies with customer impact· Superior verbal and written communication and presentation skills, ability to convey rigorous mathematical concepts and considerations to non-experts.	https://www.amazon.jobs/en/jobs/1391906/applied-scientist-iii
Amazon	research-science	Applied Scientist II	· PhD in Computer Science, Machine Learning, Operational Research, Statistics or a related quantitative field· 3+ years of practical experience applying ML to solve complex problems· 2+ years hands-on experience programming in R, Java, C#, C++ or other similar programming languages· Proficiency in algorithm and model development, model validation and model implementation for large-scale applications· Experience distilling customer requirements into problem definitions, dealing with ambiguity and competing objectives· Strong communication and data presentation skills	· 5+ years of relevant work experience· Extensive experience applying theoretical models in an applied environment· Strong fundamentals in problem solving, algorithm design and complexity analysis· Maintain an understanding of industry and technology trends in area of research.· Contribute to Amazon's Intellectual Property through patents and/or external publications.· Understand business context to decisions made within and across groups.· Strong personal interest in learning, researching, and creating new technologies with customer impact· Superior verbal and written communication and presentation skills, ability to convey rigorous mathematical concepts and considerations to non-experts.	https://www.amazon.jobs/en/jobs/1391755/applied-scientist-ii
Amazon	research-science	Principal Research Scientist	· MA in Quantitative Methods, Quantitative Policy Analysis, Assessment & Measurement, IO Psych, or other related field· 7+ years of experience developing assessment and performance evaluations· Advanced Statistics (Factor Analysis, Item Analysis, Adverse Impact Analysis, IRT, Regressions, MLM, SEM, HLM)· Strong programming skills in at least one statistics program (R, SAS, Stata, Python, SPSS)· Proficiency managing, merging, and manipulating large datasets· Proficient communications (written and verbal) of technical information for non-technical audience· Experience partnering with engineers and tech to implement science solutions into product· Strong organizational skills, time management, and program management skills	· PhD in Quantitative Methods, Quantitative Policy Analysis, Assessment & Measurement, IO Psychology, or other related field· > 10 years of relevant experience described above· Experience leading, managing, and developing science teams· Proficiency in R and SQL· Deep expertise in legal defensibility of assessment and performance evaluation· Experimental Research Methodology and Survey methodology· Proficiency leading complex (beginning to end) research projects with multiple stakeholders· Proven experience providing thought leadership and consultation to educate and influence key stakeholders· Experience using data to drive Talent Management Solutions· Experience demonstrating the down-stream business impact of research recommendations· Adaptable, creative, and thrives in a fast-paced work environment	https://www.amazon.jobs/en/jobs/1391408/principal-research-scientist
Amazon	research-science	Operations Research Scientist, Amazon Transportation Services	· MS in Operations Research, Industrial Engineering, Management Science or a related field with 2+ years of industry experience· Deep expertise in building mathematical models and prototyping, stochastic and deterministic optimization techniques and simulation· Track record of designing and building end to end modeling processes and workflows that automate manual processes and that are adopted by large teams· A working knowledge of linear and non-linear optimization methods accompanied by expertise in the use of OR tools (e.g. CPLEX, Gurobi, XPRESS).· Practical experience in implementing optimization models and tools through the use of high-level modeling languages (e.g. AMPL, Mosel, R, MATLAB).· Fluency in a high-level modeling language such as R, SAS, MATLAB or other statistical software, knowledge of relational databases (SQL)· Proficiency in a major programming language (C++, Java, Python, etc.)· Strong communication, influencing and partnership skills· Experience building, iterating, and validating predictive data models from scratch· Ability to convey rigorous mathematical concepts and considerations to non-experts· Ability to distill problem definitions, models, and constraints from informal business requirements; and to deal with ambiguity and competing objectives· Superior verbal and written communication skills	· Ph.D. in a quantitative field· Experience in machine learning methodologies (e.g. supervised and unsupervised learning, deep learning etc.)· Experience using AWS tools such as SageMaker, S3, Lambda and Dynamo DB.	https://www.amazon.jobs/en/jobs/1387906/operations-research-scientist-amazon-transportation-services
Amazon	research-science	Research Scientist, Amazon Technical Academy	· PhD or equivalent Master's degree plus 4+ years of research experience in a quantitative field· Experience investigating the feasibility of applying scientific principals and concepts to business problems and products	· M.S. or Ph.D. in Applied Experimental Psychology, Quantitative Psychology, Educational Measurement, Industrial and Organizational Psychology, or related field· Quantitative analytical abilities with advanced modeling and statistical expertise· Previous work experience in assessment design, objective performance measurement, and complex statistical modeling· A highly effective communicator with the ability to clearly and concisely articulate ideas, concepts, and proposals to engage team, peers, and management· Proven problem-solving skills· Proven skills in experimental research design· Proficient in at least one statistical analysis tool (e.g., SPSS, R, or SAS)	https://www.amazon.jobs/en/jobs/1383770/research-scientist-amazon-technical-academy
Amazon	research-science	Manager, Applied Science - Amazon Fashion 	· PhD or MSc in computer science or related fields.· 10+ years of experience in Data Science and Machine Learning in industry and/or academia.· 5+ years of experience recruiting and managing Researchers and Engineers from industry and/or academia, including PhD level.· Track record of thought leadership and contributions that have advanced the field.· Strong skills in collaboration and teamwork· Strong record of delivery in industry and academic contexts.· Ability to handle multiple competing priorities in a fast-paced environment.· Excellent written and verbal communication skills.	· Experience with distributed machine learning systems· 5+ years of experience recruiting and managing PhD level Scientists, Researchers and Engineers.· Strong publication history in top publications.Professional traits that are not unique to this position, but necessary for Amazon leaders:· Exhibits excellent judgment· Hires and develops great people· Has relentlessly high standards (is never satisfied with the status quo)· Is able to dive deep and is never out of touch with the details of the business or the technology· Expects and requires innovation of her/his team· Has passion and convictions and the innate ability to inspire passion in others· Strong results orientation· Thinks big	https://www.amazon.jobs/en/jobs/1381492/manager-applied-science-amazon-fashion
Amazon	research-science	Research Scientist	· Ph.D. in Operations Research, Operations Management, Engineering, Computer Science, Applied Mathematics, or a related quantitative field· 5+ years of relevant industrial research experience in supply chain management, inventory management, operations management, simulation or a closely related field· 2+ years hands-on experience in a high level programming language (Python, Perl, Scala, Java, C#, C++ or other similar language)	· Ability to distill problem definitions, models, and constraints from informal business requirements; and to deal with ambiguity and competing objectives· Ability to quantify improvement in business areas resulting from optimization techniques through use of business analytics and/or statistical modeling· Demonstrated use of modeling and mathematical optimization techniques tailored to meet real life problems through a record of achievements in industrial and/or academic environments· Excellent written and verbal communication skills with technical and business teams; ability to speak at a level appropriate for the audience. The ideal candidate can present business cases and document the models and analysis and present the results in order to influence important decisions· Hands-on experience in building end-to-end mathematical models and prototyping· Deep expertise in stochastic and deterministic optimization techniques and simulation· Experience in inventory optimization· Experience in common predictive analytic methods· Expert in one or proficient in more than one major programming language (Mosel, AMPL, Python, C/C++/Java, SSJ, Matlab, Arena, etc.)· A working knowledge of linear and non-linear optimization methods accompanied by expertise in the use of OR tools (e.g. CPLEX, Gurobi, XPRESS).· Expertise in prototyping with applications of efficient large-scale data analysis in a complicated system· Experience and/or academic research in area of online retail and competition with brick and mortar stores; mechanism design and coordination/contracting within supply chains; or Pricing and Revenue Management	https://www.amazon.jobs/en/jobs/1379930/research-scientist
Amazon	research-science	Sr. Data Scientist 	· Quantitative Master’s degree or Bachelor's Degree in (Computer Science, Mathematics, Machine Learning, AI, Statistics, or equivalent)· 4 years industry experience in applying Computer Science, Computer Engineering, Machine Learning, Statistics or related technical discipline.· Expert knowledge with a scripting language (e.g. Python) and with a object-oriented language (e.g. C++, Java).· Proficiency in the development, validation, implementation, and production launch of machine-learning algorithms and models.· A passion for implementing coding best practices across a team.· Deep appreciation for diversity of thought and a proponent for collaborative solutions.· Ability to communicate technical concepts and solutions at a level appropriate for technical and non-technical audiences.	· Ph.D. in quantitative field such as, Computer Science, Computer Engineering, Machine Learning, Statistics, Mathematics, etc· Experience with processing, analyzing, and modeling with GPS and/or weather data· Experience with agile/scrum methodologies and its benefits of keeping scientists on track and iteratively delivering results.· Experience with big data: extraction, processing, filtering, and presenting large data quantities (100K to Millions of rows) via AWS technologies, SQL, and data pipelines· Familiarity with utilizing a clustered distributed-data processing tool such as Hadoop, Spark, Dask, Map-reduce, and Hive· Familiarity with Logistics/Supply Chain, or related Businesses.· Background in experimental design	https://www.amazon.jobs/en/jobs/1376608/sr-data-scientist
Amazon	research-science	Senior Research Scientist, Employee Experience	· PhD or equivalent Master's degree plus 5+ years of research experience in a quantitative field· 3+ years experience investing the feasibility of applying scientific principals and concepts to business problems and products· Master’s degree in Social Sciences, Economics, Statistics, Applied mathematics, Survey Methodology, or equivalent program· Proficiency in a minimum of one statistical programming language: R, Python, or Stata· Four plus years of industry experience outside of course/degree study· Experience with experimental and research design· Experience conducting complex statistical analyses	· Ph.D. in Social Sciences, Economics, Statistics, Applied mathematics, Survey Methodology, or equivalent program.· Experience with applied behavioral science· Previous experience in People Analytics or HR Analytics/Research· Proficiency in research methods and experimental design· Track record of diving into data to discover hidden connections· 5+ yrs in corporate environment, post academia, evidenced by strong business acumen· Demonstrated ability to teach and develop others· Demonstrated ability to present research to senior stakeholders in the private sector	https://www.amazon.jobs/en/jobs/1375333/senior-research-scientist-employee-experience
Amazon	research-science	Senior Research Scientist	· Bachelor’s (B.A. or B.S.) or Master’s (M.A. or M.S.) degree or 5+ years equivalent experience.· 5+ years of directly-related commercial or academic post-graduate experience.	· Bachelor’s (B.A. or B.S.) or Master’s (M.A. or M.S.) degree within the life sciences (e.g. Biochemistry, Genetics or Molecular Biology).· Expertise with cutting edge molecular biology and/or biochemistry methods and concepts· Experience with manufacturing process in Chemical/Biological/Pharmaceutical area· Excellent analytical and organizational skills, with great attention to detail and record keeping.· Familiarity with data analysis tools and methodologies that are commonly used in modern laboratory data analysis.· Work with a team of researchers to extend and interpret advanced analytical methodologies· Ability to work successfully within an entrepreneurial environment· Ability to work within multidisciplinary teams at the interface of life science and computer science· Facilitate interactions with collaborators, both internal and external, to develop efficiencies for cutting edge analytical methods· Professional characteristics—not unique for this position—that are necessary for Amazon team members, will include: customer obsession; thinking big; bias for action; inventing and simplifying; strategic thinking/planning and focusing on product execution; having relentlessly high standards; and is interested in recruiting and developing the best· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1374966/senior-research-scientist
Amazon	research-science	Principal Scientist, Supply Chain Technology	· Ph.D. in a field such as Operations Research, Statistics, Applied Mathematics, Computer Science, Physics, Engineering, Economics or a related field.· 10+ years of industry experience· 4+ years modeling supply chain related problems· Excellent communication skills, both written and oral with both technical and business people. Ability to speak at a level appropriate for the audience. Experience applying these skills in both academic teaching environment and a business setting is a plus.· Excellent writing skills for presenting business cases and to document the models and analysis and present the results/conclusions in order to influence important decisions.· A working knowledge of smooth and non-smooth optimization methods accompanied by associated expertise in the use of tools and the latest technology (e.g. CPLEX, Gurobi, XPRESS).· The ability to implement models and tools through the use of high-level modeling languages (e.g. AMPL, Mosel, R, Matlab).· Experience prototyping and developing software in traditional programming languages (C++, Java, Clojure, Python).· Familiarity with SQL and experience with very large-scale data. The ability to manipulate data by writing scripts (Perl, Ruby, Groovy) is a plus.	· Experience with high-impact decisions (>$1B)· Experience with machine learning and optimization in production· Experience with fully automated machine training (e.g. automatic re-training, automatic testing)· Experience with complex supply chains (&gt100 facilities, &gt1000 routes)	https://www.amazon.jobs/en/jobs/1371738/principal-scientist-supply-chain-technology
Amazon	research-science	Senior Research Engineer	· 4+ years of professional software development experience· 3+ years of programming experience with at least one modern language such as Java, C++, or C# including object-oriented design· 2+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems· Graduate degree (MS or PhD) in Electrical Engineering, Computer Science, Mathematics or Physics with specialization in speech recognition, natural language processing, machine translation, time series analysis, signal processing, or machine learning.· 3+ years of related work experience OR a PhD· Strong development skills in programming languages such as C/C++, Python, Java or Perl.	· Industry experience as a Machine Learning Engineer or related work experience (e.g., Software Engineer, Business Intelligence Engineer, Data Scientist) with a track record of manipulating, processing, and extracting insights from large datasets.· Knowledge of or experience in building production quality and large scale deployment of applications related to natural language processing and machine learning.· Basic understanding of Deep Learning· Experience with at least one of the modern distributed ML frameworks such as TensorFlow, PyTorch, MxNet· Comfortable working in a fast paced, highly collaborative, dynamic work environment· Experience with AWS technology stack	https://www.amazon.jobs/en/jobs/1370345/senior-research-engineer
