Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	finance-accounting	Financial Analyst, Global Specialty Fulfillment	· BA/BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, and Computer Science) or equivalent.· Minimum 3+ years of finance experience or an equivalent combination of education and experience.	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards)· MBA and/or Professional certifications (CPA/CMA/Qualified Accounting certificate)Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1411183/financial-analyst-global-specialty-fulfillment
Amazon	finance-accounting	Senior Financial Analyst, Global Specialty Fulfillment	· BA or BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, Computer Science) or equivalent.· Minimum 5+ years of finance experience, or master’s degree and three years of experience, or an equivalent combination of education and experience.	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards)· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate)Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1411182/senior-financial-analyst-global-specialty-fulfillment
Amazon	finance-accounting	Sr Finance Analyst, Amazon Music	Basic Qualifications· 5+ years’ of experience in finance or a related analytical field, or an equivalent combination of education and experience.	Preferred Qualifications· Master's degree in Business Administration (MBA), Finance, Accounting, or related field· Excellent written and verbal communication skills· Experience operating successfully in a fast-paced, results-oriented environment, and have the ability to influence the decisions of senior business leaders through effective verbal and written communication, logical reasoning, and the presentation of alternatives· Solid business judgment capable of driving an organization to the right results with a focused, pragmatic, approach to the business· Independent and entrepreneurial showing the ability to work with minimal direction· Prior FP&A experience· Be attentive to details and possess the ability to deal with ambiguity	https://www.amazon.jobs/en/jobs/1410990/sr-finance-analyst-amazon-music
Amazon	finance-accounting	Senior Finance Analyst 	· BA/BS degree in Finance, Accounting, Business, Engineering and/or similar discipline with analytical bias· 5+ years of experience in positions that require analysis and reporting financial results	· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate) plus relevant experience· Advanced proficiency in Excel (VBA, array functions, etc.)· Proficiency with large-scale data mining and reporting tools (i.e. SQL, MSAccess, Essbase and/or Cognos) and other financial systems (i.e. Oracle, SAP, Lawson, JD Edwards)· Experience in Power BI, Quick Sight, or other similar visualization tools· Advanced experience demonstrating problem solving and root cause analysis· Highly analytical, detail oriented and keen business acumen; proven ability to manage new ideas and creative solutions· Ability to manage tight deadlines, prioritize workload and achieve effective results in a fast-paced, dynamic, ever-growing and often ambiguous environment	https://www.amazon.jobs/en/jobs/1410827/senior-finance-analyst
Amazon	finance-accounting	Senior Finance Analyst 	· BA/BS degree in Finance, Accounting, Business, Engineering and/or similar discipline with analytical bias· 5+ years of experience in positions that require analysis and reporting financial results	· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate) plus relevant experience· Advanced proficiency in Excel (VBA, array functions, etc.)· Proficiency with large-scale data mining and reporting tools (i.e. SQL, MSAccess, Essbase and/or Cognos) and other financial systems (i.e. Oracle, SAP, Lawson, JD Edwards)· Experience in Power BI, Quick Sight, or other similar visualization tools· Advanced experience demonstrating problem solving and root cause analysis· Highly analytical, detail oriented and keen business acumen; proven ability to manage new ideas and creative solutions· Ability to manage tight deadlines, prioritize workload and achieve effective results in a fast-paced, dynamic, ever-growing and often ambiguous environment	https://www.amazon.jobs/en/jobs/1410826/senior-finance-analyst
Amazon	finance-accounting	Softlines Financial Analyst	3+ years of experience in finance or a related analytical field, or an equivalent combination of education and experience.	· Advanced Excel modeling and analytical skills· SQL skills a plus· Financial Systems experience (such as IBM Cognos)· Strong interpersonal skills, including written and oral communication skills· Track record of managing deliverables from multiple parties to meet challenging deadlines· The ability to self-motivate in a fast-paced and rapidly-changing environment with competing deadlines	https://www.amazon.jobs/en/jobs/1410363/softlines-financial-analyst
Amazon	finance-accounting	Financial Analyst II, Global Specialty Fulfillment	· BA/BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, and Computer Science) or equivalent.· Minimum 3+ years of finance experience or an equivalent combination of education and experience.	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems)· MBA and/or Professional certifications (CPA/CMA/Qualified Accounting certificate)Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1409880/financial-analyst-ii-global-specialty-fulfillment
Amazon	finance-accounting	Financial Analyst, GSF Capital	· BA or BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, Computer Science) or equivalent.· Minimum 3+ years of finance experience or an equivalent combination of education and experience.	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards).· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate)Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1409818/financial-analyst-gsf-capital
Amazon	finance-accounting	Billing Analyst	· 2+ years’ experience as a document/invoice reviewer in an accounting, billing or procurement capacity· 4-year Undergraduate Degree OR· 2-yr Associates Degree and additional 2yrs of experience in the above OR· a HS diploma and additional 4yrs of experience in the above	· Familiarity with Coupa, Salesforce, and/or Oracle software· BA/BS degree in Business Administration, Finance/ Accounting, Mathematics/ Statistics, Economics, or similar field· International business experience or experience working with international teams· Experience with payment regulations (VAT, other country-specific requirements)· Strong professional written and oral communication· Ability and aptitude for learning new concepts, programs, & software on the job· Experience with Microsoft Office Products· 2+ years of professional experienceAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1409381/billing-analyst
Amazon	finance-accounting	Sr Manager, Federal Income Tax	· 8+ years of direct tax experience including relevant with income tax accounting, credits and incentives, tax compliance and reporting.· BA/BS in Accounting or equivalent.	· Masters in Taxation· CPA license· Knowledge of federal tax credits and incentives, tax accounting methods and US outbound income taxation principles.· ASC 740 accounting for income taxes knowledge and experience required.· Experience working in a large public accounting firm or multi-national corporate tax department· Strong project management skills· Strong tax operational background and ability to drive process improvements· Excellent knowledge of federal tax credits, incentives and accounting methods· Experience with Oracle Financial Applications helpful · Strong technical writing skills	https://www.amazon.jobs/en/jobs/1408539/sr-manager-federal-income-tax
Amazon	finance-accounting	Sr. Finance Manager, AWS Finance	· BA/BS degree in business, finance or a related field· Minimum 10 years of finance experience, OR master’s degree and 8 years of experience, or an equivalent combination of education and experience.	· MBA or Masters in Finance· Advanced Excel modeling & analytical skills· Team management experience· Strong written and oral communication skills· Strong track record of managing deliverables from multiple parties to meet challenging deadlines· Comfortable with ambiguity and a willingness to work with a high degree of autonomy	https://www.amazon.jobs/en/jobs/1408441/sr-finance-manager-aws-finance
Amazon	finance-accounting	Sr. Finance Analyst, FP&A and CorpDev Finance	5+ years’ of experience in finance or a related analytical field, or an equivalent combination of education and experience.	· Bachelor's degree in Finance, Accounting, Economics or related field-Demonstrated financial acumen and/or analytical experience delivering forecasting, budgeting, and variance analysis, and data interpretation of results.· Ability to meet tight deadlines, prioritize workload and achieve effective results in a fast-paced, dynamic, ever-growing and often ambiguous environment.· Exceptional financial modeling skills· Ability to display complex quantitative data in a simple, intuitive format and to present findings in a clear and concise manner.· Capable of investigating, familiarizing and mastering new data sets quickly.· Excellent interpersonal skills, including written and oral communication skills.· Experience with TM1/Cognos or similar tools.· SQL or similar experience· Required proficiency in Excel (macros, index, conditional list, arrays, pivots, lookups).	https://www.amazon.jobs/en/jobs/1407990/sr-finance-analyst-fp-a-and-corpdev-finance
Amazon	finance-accounting	Finance Manager, AWS Startup Sales	· BA/BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, and Computer Science) or equivalent. Professional licenses or certifications (e.g., CIMA, ACCA, ACA, or CPA) may be preferred or required based on role. Professional licenses or certifications may take place of a bachelor’s degree based on role needs.· Minimum 7 years of finance experience, OR master’s degree and 5 years of experience, or an equivalent combination of education and experience.	· MBA from a highly regarded business school is preferred· Highly motivated, organized individual who is able to work effectively with minimal supervision.· Results-oriented, highly energetic, dynamic individual with hands-on mentality.· Advanced analytical skills and the ability to get into the details, while also seeing and understanding the big picture.· Strong skills in accessing and using analytical tools, advanced computer literacy.· Ability to work with staff at all levels of the organization.· Industry experience in partnering with technology sales organizations.· Demonstrated ability to deal with adversity and rapidly changing operating conditions while still delivering to expectations.· Demonstrated ability to manage multiple projects - prioritization of competing deadlines, planning and task delegation.· Proven ability to lead resources, both direct reports as well as the ability to influence without authority.	https://www.amazon.jobs/en/jobs/1407859/finance-manager-aws-startup-sales
Amazon	finance-accounting	Sr. Financial Analyst - Fuse and Mobile BD	· 5+ years’ of experience in finance or a related analytical field, or an equivalent combination of education and experience.	· BA/BS Degree in Finance, Accounting, Business, Engineering or similar discipline with analytical· MBA· Excellent oral and written skills to communicate complex issues and influence others· Experience evaluating new businesses and markets for entry· Demonstrated ability to think strategically and creatively while applying sound business judgment and quantitative analytics· Business analysis experience related to large commercial business deals· Self-starter who can excel in a fast-paced and fluid environment· Advanced financial modeling and Excel skills, including DAX in Power Pivot and M formula language in Power Query· Passion for big challenges and a good sense of humor· Ability to priorities multiple competing priorities from a diverse group of senior stakeholders· SQL knowledge	https://www.amazon.jobs/en/jobs/1407666/sr-financial-analyst-fuse-and-mobile-bd
Amazon	finance-accounting	Sanctions Risk Specialist	· Bachelor's Degree.· Minimum 2-5 years of hands-on experience in suspicious activity monitoring, fraud investigations or denied parties and sanctioned country screening within a large company or financial services environment.· Working knowledge of U.S. denied parties and sanctioned country laws and regulations.	· Fluency in Chinese, Japanese or Russian.· Analytical and problem solving skills with a can do attitude and willingness to roll up sleeves.· Experience working with geographically distributed teams within a complex international organization.· Sense of accountability and sound professional judgment.· Maintain individual accountability for performance metrics, ensuring ever-increasing levels of productivity and accuracy against established benchmarks.· Ability to make decisions in a timely manner with incomplete or ambiguous information.· Maintain the confidentiality of all information obtained during the investigations process.· Ability to identify, communicate, and champion process improvement opportunities which will benefit internal and external customers.· CAMs certification.· High levels of integrity and discretion in handling confidential information.· Experience with Microsoft Office, including Outlook, Word, and Excel	https://www.amazon.jobs/en/jobs/1407571/sanctions-risk-specialist
Amazon	finance-accounting	Senior Finance Analyst	· Bachelor's degree in finance, accounting, business, or a related field· 5+ years’ of experience in finance or a related analytical field, or an equivalent combination of education and experience.	· MBA (or business Masters)· Advanced analytical and problem solving skills and an ability to work independently in a fast-paced and rapidly changing environment· Demonstrated ability to build and manage financial models for business forecasting, variance analysis· Advanced Excel skills· Advanced SQL skills· Ability to develop new ideas and creative solutions· Ability to work successfully in an ambiguous environment· Ability to meet tight deadlines and prioritize workload· Excellent communication skills, both verbal and written· Customer focus and professional demeanor· Strong track record of business partnership· Experience and ability to use Cognos, or similar toolsAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.	https://www.amazon.jobs/en/jobs/1407521/senior-finance-analyst
Amazon	finance-accounting	Senior Financial Analyst	5+ years of experience in finance or a related analytical field, or an equivalent combination of education and experience.	· Strong Excel and SQL expertise to access and transform data into insights· Highly analytical and detail oriented· Ability to develop new ideas and creative solutions· Ability to work successfully in an ambiguous environment· Ability to meet tight deadlines and prioritize workload· Excellent communication skills, both verbal and written· Strong internal customer focus	https://www.amazon.jobs/en/jobs/1406494/senior-financial-analyst
Amazon	finance-accounting	Financial Analyst II, Amazon Logistics	BA/BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, and Computer Science) or equivalent.Minimum 3+ years of finance experience or an equivalent combination of education and experience.	Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards)	https://www.amazon.jobs/en/jobs/1406489/financial-analyst-ii-amazon-logistics
Amazon	finance-accounting	Senior Finance Analyst, Global Specialty Fulfillment	· BA or BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, Computer Science) or equivalent.· Minimum 5+ years of finance experience, or master’s degree and three years of experience, or an equivalent combination of education and experience.	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards).· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate)Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1403418/senior-finance-analyst-global-specialty-fulfillment
Amazon	finance-accounting	Senior Financial Analyst, Last Mile Delivery Service Partner	· BA/BS Degree in Finance, Accounting, Business, Economics, Engineering and/or similar discipline with analytical bias· 5+ years of relevant experience in positions that require analysis, reporting financial results, forecasting, budgeting, variance analysis, and data interpretation of business impact and results	· Highly analytical, detail oriented and strong business sense; proven ability to manage new ideas and creative solutions and demonstrated experience managing such mechanisms to an end result· Ability to manage tight deadlines, prioritize workload and achieve effective results in a fast-paced, dynamic, ever-growing and often ambiguous environment; effective multi-tasking skills are vital· Advanced knowledge of Excel, SQL and other analytical tools· MBA and/or CFA/CPA + relevant experience	https://www.amazon.jobs/en/jobs/1402899/senior-financial-analyst-last-mile-delivery-service-partner
Amazon	finance-accounting	Senior Financial Analyst, Amazon Logistics	· BA/BS Degree in Finance, Accounting, Business, Economics, Engineering and/or similar discipline with analytical bias· 5+ years of relevant experience in positions that require analysis, reporting financial results, forecasting, budgeting, variance analysis, and data interpretation of business impact and results	· Highly analytical, detail oriented and strong business sense; proven ability to manage new ideas and creative solutions and demonstrated experience managing such mechanisms to an end result· Ability to manage tight deadlines, prioritize workload and achieve effective results in a fast-paced, dynamic, ever-growing and often ambiguous environment; effective multi-tasking skills are vital· Advanced knowledge of Excel, SQL and other analytical tools· MBA and/or CFA/CPA + relevant experience	https://www.amazon.jobs/en/jobs/1402898/senior-financial-analyst-amazon-logistics
Amazon	finance-accounting	Senior Tax Analyst	· BA/BS in Accounting or equivalent· 5+ years of direct tax experience including relevant experience with international income tax compliance/reporting		https://www.amazon.jobs/en/jobs/1402603/senior-tax-analyst
Amazon	finance-accounting	Finance Manager, Global Mile Exports	· BA or BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, Computer Science) or equivalent.· Minimum 10+ years of finance experience, or master’s degree and 5 years of experience, or an equivalent combination of education and experience.· 3+ years of direct management experience	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards)· Demonstrated effective communication and presentation skills working with multiple peer groups and senior levels of management· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate)	https://www.amazon.jobs/en/jobs/1402322/finance-manager-global-mile-exports
Amazon	finance-accounting	Financial Analyst I - Corporate Financial Planning and Analysis	0-2+ years’ of experience in finance or a related analytical field, or an equivalent combination of education and experience.	· Proven capability of advanced analytical skills, attention to detail, dealing with ambiguity, and ability to manage tight deadlines in a fast-paced and rapidly changing environment.· Demonstrated ability to build and manage financial reporting for business forecasting, variance analysis, and problem solving.· Comfortable working with large volumes of complex data and presenting findings to senior leadership in a concise and actionable manner.· Demonstrated effective communication and presentation skills to managers and peer groups.· Advanced knowledge of Excel such as macros, index, conditional list, arrays, pivots, charts, and lookups.· Experience in Cognos and/or a finance reporting tool is a strong plus.	https://www.amazon.jobs/en/jobs/1402074/financial-analyst-i-corporate-financial-planning-and-analysis
Amazon	finance-accounting	Finance Manager, WW Returns, ReCommerce & Sustainability	· BA or BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, Computer Science) or equivalent.· Minimum 7+ years of finance experience, or master’s degree and 5 years of experience, or an equivalent combination of education and experience.· 3+ years of direct management experience	· Experience working with large-scale data mining and reporting tools (examples: SQL, MS Access, Essbase, Cognos) and other financial systems (examples: Oracle, SAP, Lawson, JD Edwards)· MBA and/or Professional certification (CPA/CMA/Qualified Accounting certificate)· Strong analytical, financial modeling, and reporting skills· Advanced user of Excel· Advanced knowledge of SQL and Redshift (including proficiency with data mining and business intelligence)· Proficiency in financial software and systems including COGNOS and OFAAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1402007/finance-manager-ww-returns-recommerce-sustainability
Amazon	finance-accounting	Finance Manager, Amazon Education	· BA/BS degree in business, finance, or a related field· 7+ years finance leadership with progressively increasing levels of responsibility· Advanced Excel skills· Excellent analytical skills, a passion for metrics and figures, and the ability to get into the details while also seeing and understanding the big picture· Strong communication, including both written and oral	· MBA· Experience working in a fast paced environment similar to a high tech start-up· Knowledge of financials and data mining tools (Cognos, SQL, Access, etc.)Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.	https://www.amazon.jobs/en/jobs/1401996/finance-manager-amazon-education
Amazon	finance-accounting	Senior Financial Analyst-Accounting #0000	A Master's degree or foreign equivalent in Business Administration/Management, Finance, Accounting, Economics, Math, or related discipline and 1 year of experience in financial analysis, accounting or data analysis. In the alternative, a Bachelor's degree or foreign equivalent in Business Administration/Management, Finance, Accounting, Economics, Math, or related discipline followed by 5 progressively responsible years of experience in financial analysis, accounting, or data analysis. Experience must include:(1) 1 year of experience leading process improvement projects by using performance metrics/methodologies to support operations and increase efficiency involving payroll, finance, investment research or accounting operations.(2) 1 year of experience conducting sophisticated financial and root cause analysis and modeling involving large data sets to support management and investment research decisions by utilizing Business Intelligence (BI) tool, Advanced Excel and related research management tools.(3) 1 year of experience extracting data and analyzing high value transactions.(4) 1 year of experience developing financial/business models in order to identify data trends that support management decision making.Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex or national origin. #0000	All Applicants must meet all of the above listed requirements. #0000	https://www.amazon.jobs/en/jobs/1401689/senior-financial-analyst-accounting-0000
Amazon	finance-accounting	Financial Analyst II #0000	A Master's degree, or foreign equivalent, in Business Administration/Management, Finance, Accounting, Economics, Math, Information Systems or related discipline and 1 year of experience in financial analysis or accounting analysis, or data analysis. In the alternative, employer will accept a Bachelor's degree in Business Administration/Management, Finance, Accounting, Economics, Math, Information Systems or related discipline and 3 years of experience in financial analysis or accounting analysis, or data analysis.Experience must include:1. 1 year of experience building and managing financial models for business forecasting and variance analysis using advanced Excel spreadsheet techniques such as v-lookups and pivot tables.2. 1 year of experience analyzing business processes.3. 1 year of experience designing and implementing controls.4. 1 years of experience in financial reporting.5. 1 year of experience managing cross-functional financial projects including project design, requirements and implementation.Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex or national origin. #0000	All Applicants must meet all of the above listed requirements. #0000	https://www.amazon.jobs/en/jobs/1401665/financial-analyst-ii-0000
